amenity,lat,lon,name,category,amnt_id,neighbourhood
cafe,49.263729095458984,-123.2115249633789,Starbucks,Food,2629,West Point Grey
cafe,49.264404296875,-123.1800765991211,Storm City Coffee,Food,2630,Kitsilano
restaurant,49.2643928527832,-123.17829895019531,Jun Sushi,Food,2631,Kitsilano
ice_cream,49.26405715942383,-123.1772232055664,720 Sweets & Etc.,Food,2632,Kitsilano
restaurant,49.26435089111328,-123.17655181884766,Strike,Food,2633,Kitsilano
restaurant,49.26435470581055,-123.17693328857422,Colony,Food,2634,Kitsilano
cafe,49.26431655883789,-123.17378234863281,Starbucks,Food,2635,Kitsilano
cafe,49.264015197753906,-123.1729507446289,Cartems Donuts,Food,2636,Kitsilano
cafe,49.23294448852539,-123.03324890136719,BlackBall Taiwanese Dessert,Food,2637,Renfrew-Collingwood
cafe,49.309505462646484,-123.07940673828125,Caffè Artigiano,Food,2638,Strathcona
cafe,49.310760498046875,-123.07936096191406,InTea,Food,2639,Strathcona
fast_food,49.28759765625,-123.119140625,Assembli,Food,2640,Central Business District
cafe,49.2745246887207,-123.12242126464844,Caffé Artigiano,Food,2641,Central Business District
restaurant,49.274803161621094,-123.12299346923828,Simply Thai,Food,2642,Central Business District
cafe,49.2752571105957,-123.12361145019531,JJBean,Food,2643,Central Business District
cafe,49.27557373046875,-123.12339782714844,Glory Juice,Food,2644,Central Business District
cafe,49.27573776245117,-123.12373352050781,Coo Coo Coffee,Food,2645,Central Business District
cafe,49.27260208129883,-123.06974029541016,Abruzzo Capuccino Bar,Food,2646,Grandview-Woodland
restaurant,49.27226638793945,-123.06974792480469,LIVIA Forno e Vino,Food,2647,Grandview-Woodland
cafe,49.27244186401367,-123.06974792480469,Cafe Du Soleil,Food,2648,Grandview-Woodland
restaurant,49.253231048583984,-123.0897445678711,Oka-San Kitchen,Food,2649,Kensington-Cedar Cottage
restaurant,49.25495910644531,-123.08967590332031,Pho Long Restaurant,Food,2650,Kensington-Cedar Cottage
restaurant,49.288997650146484,-123.13941955566406,Centro,Food,2651,West End
restaurant,49.271812438964844,-123.19048309326172,Brock House Restaurant,Food,2652,West Point Grey
restaurant,49.28116226196289,-123.12185668945312,Smak,Food,2653,Central Business District
pub,49.26824951171875,-123.1686019897461,Darby's Public House & Liqour Store,Nightlife,2654,Kitsilano
restaurant,49.27880859375,-123.12815856933594,Patterson Wonton House,Food,2655,Central Business District
cafe,49.283172607421875,-123.10945892333984,Revolver,Food,2656,Central Business District
restaurant,49.257877349853516,-123.10094451904297,Seiza Japanese Cuisine,Food,2657,Mount Pleasant
fast_food,49.26416778564453,-123.1383285522461,Fresh Slice,Food,2658,Fairview
restaurant,49.281490325927734,-123.07776641845703,Axum Ethiopian Restaurant,Food,2659,Strathcona
restaurant,49.232666015625,-123.02397155761719,Kingsway Sushi,Food,2660,Renfrew-Collingwood
restaurant,49.263675689697266,-123.13068389892578,Raga,Food,2661,Fairview
restaurant,49.26362609863281,-123.12985229492188,Tojos,Food,2662,Fairview
cafe,49.26359558105469,-123.12853240966797,Chiffon Patisserie,Food,2663,Fairview
cafe,49.2616081237793,-123.13827514648438,Rangoli,Food,2664,Fairview
restaurant,49.289093017578125,-123.13227081298828,Tri's Restaurant,Food,2665,West End
restaurant,49.2894172668457,-123.1281509399414,Tri Family Place,Food,2666,Central Business District
bank,49.28120803833008,-123.1024398803711,Pigeon Park Savings,Business,2667,Central Business District
restaurant,49.269447326660156,-123.10616302490234,Pho Quynh Express,Food,2668,Mount Pleasant
cafe,49.28856658935547,-123.13925170898438,Coffee Bogo,Food,2669,West End
car_rental,49.28317642211914,-123.12132263183594,Avis,Transportation,2670,Central Business District
cafe,49.27986526489258,-123.12767791748047,Elysian Coffee Roasters,Food,2671,Central Business District
fast_food,49.2331428527832,-123.0900650024414,Camy's Pizza,Food,2672,Kensington-Cedar Cottage
restaurant,49.23332214355469,-123.09011840820312,Koon Bo Seafood Restaurant,Food,2673,Kensington-Cedar Cottage
restaurant,49.2645378112793,-123.18489837646484,Dharma Kitchen,Food,2674,Kitsilano
restaurant,49.26417541503906,-123.18467712402344,Dijon,Food,2675,Kitsilano
cafe,49.27320861816406,-123.0693130493164,Turk's,Food,2676,Grandview-Woodland
bar,49.26580810546875,-123.10057067871094,Brassneck Tasting Room,Nightlife,2677,Mount Pleasant
bar,49.284263610839844,-123.06725311279297,Slow Hand Tasting Room,Nightlife,2678,Grandview-Woodland
restaurant,49.263057708740234,-123.05689239501953,Trocadero Pizza & Steak House,Food,2679,Grandview-Woodland
restaurant,49.273704528808594,-123.06936645507812,Havana,Food,2680,Grandview-Woodland
restaurant,49.28742599487305,-123.1288833618164,Dae Bak Bon Ga,Food,2681,West End
restaurant,49.312583923339844,-123.14263916015625,Prospect Point Cafe,Food,2682,Stanley Park
fast_food,49.282432556152344,-123.12442016601562,Japadog,Food,2683,West End
cafe,49.28770446777344,-123.11333465576172,Starbucks,Food,2684,Central Business District
restaurant,49.3115348815918,-123.08014678955078,Thai House Restaurant,Food,2685,Strathcona
cafe,49.26939392089844,-123.14098358154297,Café Prado,Food,2686,Fairview
bank,49.268367767333984,-123.15966033935547,RBC,Business,2687,Kitsilano
restaurant,49.2680778503418,-123.15730285644531,Browns Social House,Food,2688,Kitsilano
bank,49.281009674072266,-123.05174255371094,CIBC,Business,2689,Hastings-Sunrise
restaurant,49.26823425292969,-123.16697692871094,The Naam,Food,2690,Kitsilano
spa,49.26630783081055,-123.13809967041016,Miraj Hammam Spa,Leisure,2691,Fairview
fast_food,49.26336669921875,-123.13429260253906,Domino's Pizza,Food,2692,Fairview
restaurant,49.26372146606445,-123.13478088378906,Boston Pizza,Food,2693,Fairview
clock,49.242027282714844,-123.11293029785156,Lions Clock,Attraction,2694,Riley Park
restaurant,49.258541107177734,-123.11492156982422,The Firewood Café,Food,2695,Mount Pleasant
restaurant,49.25890350341797,-123.11524963378906,Tropika,Food,2696,Fairview
cafe,49.25407791137695,-123.11500549316406,Starbucks,Food,2697,Riley Park
theatre,49.27079772949219,-123.13629913330078,The Improv Center,Attraction,2698,Fairview
restaurant,49.26807403564453,-123.15690612792969,Hi Nippon,Food,2699,Kitsilano
bar,49.30774688720703,-123.07124328613281,House of Funk Tasting Room,Nightlife,2700,Grandview-Woodland
restaurant,49.28926467895508,-123.12693786621094,Kiku Sushi Restaurant,Food,2701,Central Business District
cafe,49.3122444152832,-123.05694580078125,S'wich Cafe,Food,2702,Hastings-Sunrise
restaurant,49.260902404785156,-123.13827514648438,Fiore,Food,2703,Fairview
restaurant,49.26019287109375,-123.13894653320312,Café Crêpe,Food,2704,Fairview
cafe,49.259178161621094,-123.13890838623047,Bean Around The World,Food,2705,Fairview
cafe,49.25874328613281,-123.13896942138672,Phoscao Cafe,Food,2706,Fairview
bank,49.25813293457031,-123.13847351074219,Prospera Credit Union,Business,2707,Fairview
cafe,49.25862503051758,-123.13851165771484,Bump n Grind Cafe,Food,2708,Fairview
cafe,49.25883865356445,-123.24809265136719,Bean Around The World,Food,2709,West Point Grey
bank,49.23261260986328,-123.03252410888672,TD Canada Trust,Business,2710,Renfrew-Collingwood
bureau_de_change,49.285400390625,-123.11641693115234,Vancouver Bullion & Currency Exchange,Business,2711,Central Business District
restaurant,49.277774810791016,-123.12751770019531,Firecrust Custom Salads + Pizzas,Food,2712,Central Business District
restaurant,49.28916549682617,-123.13221740722656,The Holy Crab,Food,2713,West End
restaurant,49.27164840698242,-123.13485717773438,Edible Canada,Food,2714,Fairview
fast_food,49.2509765625,-123.12709045410156,Subway,Food,2715,South Cambie
restaurant,49.2485237121582,-123.1256332397461,Osaka Sushi,Food,2716,South Cambie
restaurant,49.310157775878906,-123.07905578613281,Nook Restaurant,Food,2717,Strathcona
restaurant,49.2644157409668,-123.18106842041016,The Eatery,Food,2718,Kitsilano
fast_food,49.28432846069336,-123.11781311035156,Carl's Jr.,Food,2719,Central Business District
ice_cream,49.28667449951172,-123.12831115722656,Yogen Früz,Food,2720,West End
cafe,49.26658630371094,-123.13540649414062,Innocent Coffee,Food,2721,Fairview
cafe,49.27217483520508,-123.13514709472656,JJBean,Food,2722,Fairview
cafe,49.2725830078125,-123.13548278808594,Petit Ami,Food,2723,Fairview
cafe,49.27296447753906,-123.13487243652344,The Blue Parrot Coffee,Food,2724,Fairview
fast_food,49.272762298583984,-123.13542938232422,La Tortilleria,Food,2725,Fairview
fast_food,49.2727165222168,-123.13526153564453,Phoenix Fast Food,Food,2726,Fairview
fast_food,49.272743225097656,-123.13522338867188,OMI Teriyaki & Sushi,Food,2727,Fairview
fast_food,49.27277374267578,-123.13516235351562,Curry 2 U,Food,2728,Fairview
fast_food,49.2728157043457,-123.13509368896484,Celine's Fish & Chips,Food,2729,Fairview
cafe,49.27241897583008,-123.13463592529297,à la mode,Food,2730,Fairview
cafe,49.267147064208984,-123.09039306640625,Kafka,Food,2731,Strathcona
restaurant,49.25773239135742,-123.13907623291016,The Rise Eatery,Food,2732,Fairview
bank,49.24892044067383,-123.18507385253906,TD Canada Trust,Business,2733,Dunbar-Southlands
bank,49.2489128112793,-123.18534088134766,RBC,Business,2734,Dunbar-Southlands
cafe,49.284385681152344,-123.10863494873047,Starbucks,Food,2735,Central Business District
restaurant,49.26314926147461,-123.12162780761719,Meat & Bread,Food,2736,Fairview
fast_food,49.21067810058594,-123.10281372070312,Triple-O's,Food,2737,Sunset
cafe,49.251590728759766,-123.12727355957031,Pallet Coffee Roasters,Food,2738,South Cambie
arts_centre,49.266727447509766,-123.09676361083984,Aurora Digitalis,Attraction,2739,Mount Pleasant
arts_centre,49.26669692993164,-123.09671020507812,Hfour,Attraction,2740,Mount Pleasant
ice_cream,49.28615951538086,-123.12749481201172,D'oro Gelato e Caffè,Food,2741,West End
restaurant,49.2847785949707,-123.11688232421875,Joyeaux Café and Restaurant,Food,2742,Central Business District
restaurant,49.275634765625,-123.13528442382812,Ten Ten Tapas,Food,2743,Central Business District
cafe,49.2914924621582,-123.13565826416016,The Spot Cafe,Food,2744,West End
restaurant,49.2882194519043,-123.12651062011719,TurF,Food,2745,Central Business District
fast_food,49.28873062133789,-123.12813568115234,Subway,Food,2746,West End
cafe,49.29031753540039,-123.12893676757812,Take Five Café,Food,2747,Central Business District
restaurant,49.24626159667969,-123.10102844238281,Kizuna,Food,2748,Riley Park
restaurant,49.250614166259766,-123.1011962890625,Sushi Mania,Food,2749,Riley Park
bicycle_rental,49.28487014770508,-123.12876892089844,Bute & Barclay,Transportation,2750,West End
bicycle_rental,49.263954162597656,-123.11265563964844,8th & Yukon,Transportation,2751,Mount Pleasant
bicycle_rental,49.283329010009766,-123.12525939941406,Smithe & Burrard,Transportation,2752,West End
events_venue,49.26897430419922,-123.1406478881836,Indian Summer Festival,Nightlife,2753,Fairview
restaurant,49.28190994262695,-123.1135025024414,White Spot,Food,2754,Central Business District
restaurant,49.2590446472168,-123.13851165771484,Bin 4 Burger Lounge,Food,2755,Fairview
restaurant,49.28070068359375,-123.1319580078125,Stepho's Greek Restaurant,Food,2756,West End
restaurant,49.280208587646484,-123.13119506835938,Denny's,Food,2757,West End
fast_food,49.27976608276367,-123.13048553466797,Subway,Food,2758,West End
theatre,49.27664566040039,-123.14215850830078,Bard On The Beach (Summer Only),Attraction,2759,Kitsilano
restaurant,49.2811164855957,-123.07284545898438,Yolks,Food,2760,Grandview-Woodland
cafe,49.281131744384766,-123.07394409179688,Starbucks,Food,2761,Grandview-Woodland
cafe,49.28207778930664,-123.08153533935547,Casa Del Caffe,Food,2762,Strathcona
restaurant,49.28089141845703,-123.08533477783203,S2 Cafe House,Food,2763,Strathcona
fast_food,49.27508544921875,-123.0693130493164,Pizza Garden,Food,2764,Grandview-Woodland
restaurant,49.26099395751953,-123.10081481933594,Burdock & Co,Food,2765,Mount Pleasant
bicycle_rental,49.275856018066406,-123.0718994140625,Britannia Parking Lot,Transportation,2766,Grandview-Woodland
cafe,49.234703063964844,-123.1572494506836,Bean Brothers Cafe Bistro,Food,2767,Arbutus Ridge
research_institute,49.25099182128906,-123.23959350585938,Organic Vegetables Nutrient Management Project,Business,2768,West Point Grey
research_institute,49.250144958496094,-123.2359390258789,Honey Bee Pathogen Response Project- BeeCSI,Business,2769,West Point Grey
research_institute,49.24970626831055,-123.23689270019531,Truffle Establishment in BC,Business,2770,West Point Grey
research_institute,49.250572204589844,-123.23993682861328,Indigenous Land Based Pedagogies and Food Sovereignty in Urban Contexts,Business,2771,West Point Grey
research_institute,49.24934387207031,-123.2385025024414,Participatory Variety Trial And Breeding For Canadian Organic Farmers (CANOVI),Business,2772,West Point Grey
research_institute,49.250125885009766,-123.24002838134766,Identification and Characterisation of beneficial plant root-associated microbes,Business,2773,West Point Grey
research_institute,49.24940490722656,-123.23599243164062,Greenhouse Gas Mitigation in Organic Blueberries,Business,2774,West Point Grey
research_institute,49.24983596801758,-123.2376480102539,Ecological Pest Management for Spotted Wing Drosophila (SWD),Business,2775,West Point Grey
research_institute,49.24860763549805,-123.2359848022461,Click beetle monitoring,Business,2776,West Point Grey
research_institute,49.2508430480957,-123.23916625976562,Too much water or too little: Climate resilient vegetable farming,Business,2777,West Point Grey
research_institute,49.25120162963867,-123.2414321899414,Passive open top chambers (OTC): cost-effective methods for climate change research,Business,2778,West Point Grey
theatre,49.28110122680664,-123.09837341308594,The Rickshaw,Attraction,2779,Strathcona
restaurant,49.275421142578125,-123.06925964355469,Britianna Sushi,Food,2780,Grandview-Woodland
restaurant,49.27537155151367,-123.06925201416016,The Reef,Food,2781,Grandview-Woodland
fast_food,49.22533416748047,-123.05350494384766,Wally's Burgers,Food,2782,Victoria-Fraserview
bank,49.28361892700195,-123.11949157714844,HSBC Bank Canada,Business,2783,Central Business District
bank,49.28705596923828,-123.11631774902344,HSBC,Business,2784,Central Business District
restaurant,49.287662506103516,-123.11559295654297,Rogue Kitchen & Wetbar,Food,2785,Central Business District
restaurant,49.30738830566406,-123.03221130371094,Tour de Feast,Food,2786,Hastings-Sunrise
bus_station,49.310546875,-123.08287811279297,Lonsdale Quay Bus Loop,Transportation,2787,Strathcona
motorcycle_rental,49.20457458496094,-123.12806701660156,EagleRider,Transportation,2788,Marpole
restaurant,49.263702392578125,-123.20948791503906,Four Olives Restaurant,Food,2789,West Point Grey
restaurant,49.263702392578125,-123.20958709716797,Sun Sushi,Food,2790,West Point Grey
restaurant,49.282615661621094,-123.1234130859375,JOEY Burrard,Food,2791,Central Business District
cafe,49.28118133544922,-123.12427520751953,Tim Hortons,Food,2792,Central Business District
restaurant,49.281593322753906,-123.1237564086914,Earl's,Food,2793,Central Business District
cafe,49.28302764892578,-123.12157440185547,Cafe Bellagio,Food,2794,Central Business District
fast_food,49.281272888183594,-123.05622100830078,VanCity Pizza,Food,2795,Hastings-Sunrise
restaurant,49.27631378173828,-123.06970977783203,Downlow Chicken Shack,Food,2796,Grandview-Woodland
restaurant,49.254638671875,-123.11498260498047,Viet House,Food,2797,Riley Park
restaurant,49.26060485839844,-123.11539459228516,Kirin Cambie,Food,2798,Fairview
cafe,49.268524169921875,-123.1708984375,Artistry Coffee Shop & Bistro,Food,2799,Kitsilano
restaurant,49.26227951049805,-123.04472351074219,Vallarta's Mexican Restaurant,Food,2800,Hastings-Sunrise
bank,49.2636604309082,-123.20887756347656,HSBC,Business,2801,West Point Grey
restaurant,49.263668060302734,-123.20872497558594,Hime Sushi,Food,2802,West Point Grey
cafe,49.31037521362305,-123.08055877685547,Nemesis,Food,2803,Strathcona
cafe,49.274044036865234,-123.0693588256836,Joe's Cafe,Food,2804,Grandview-Woodland
cafe,49.26968002319336,-123.04450988769531,Demi Bubble Tea,Food,2805,Hastings-Sunrise
bank,49.26253128051758,-123.11541748046875,Vancity,Business,2806,Fairview
restaurant,49.28126525878906,-123.05533599853516,Roundel Café,Food,2807,Hastings-Sunrise
cafe,49.251930236816406,-123.10115814208984,Liberty Bakery,Food,2808,Riley Park
cafe,49.251686096191406,-123.10118103027344,Coco et Olive Café,Food,2809,Riley Park
bank,49.24888229370117,-123.10128021240234,RBC,Business,2810,Riley Park
bank,49.24789047241211,-123.10136413574219,Vancity,Business,2811,Riley Park
cafe,49.24769592285156,-123.10089874267578,Blenz,Food,2812,Riley Park
restaurant,49.24726867675781,-123.10094451904297,Alphabet City,Food,2813,Riley Park
restaurant,49.24705505371094,-123.10095977783203,Sawasdee Thai Restaurant,Food,2814,Riley Park
